C	R	TRAIT_CODE_CLEAN	StudyC	StudyR	DISEASE/TRAIT	N_C	COHORT_C	Cosine_C	PUBMED ID	MAPPED_GENE	PMID	Reported Trait	COHORT_R	N_R	Ancestry	Cosine_R	GeneCount	StudyTrait
GCST012376	34662886	EFO_0006335	GCST012376_EFO_0006335	34662886_EFO_0006335	Systolic blood pressure	670472.0	UKB|MVP	1.0000002	33230300	6.0	34662886	Systolic blood pressure automated reading (4080)	UKB	408148.5555555556	EUR	0.7318127	4	34662886_EFO_0006335
GCST90132903	33230300	EFO_0006335	GCST90132903_EFO_0006335	33230300_EFO_0006335	Systolic blood pressure	526001.0	UKB|ICBP	1.0000002	35762941	228.0	33230300	Systolic blood pressure	Mixed	670472.0	EUR	1.0000002	57	33230300_EFO_0006335
GCST90132903	34226706	EFO_0006335	GCST90132903_EFO_0006335	34226706_EFO_0006335	Systolic blood pressure	526001.0	UKB|ICBP	1.0000002	35762941	228.0	34226706	Systolic blood pressure	UKB	422713.0	EUR	1.0000002	16	34226706_EFO_0006335
GCST90132903	34662886	EFO_0006335	GCST90132903_EFO_0006335	34662886_EFO_0006335	Systolic blood pressure	526001.0	UKB|ICBP	1.0000002	35762941	228.0	34662886	Systolic blood pressure automated reading (4080)	UKB	408148.5555555556	EUR	0.7318127	4	34662886_EFO_0006335
GCST90018972	33230300	EFO_0006335	GCST90018972_EFO_0006335	33230300_EFO_0006335	Systolic blood pressure	485664.0	BBJ|UKB	1.0000002	34594039	172.0	33230300	Systolic blood pressure	Mixed	670472.0	EUR	1.0000002	57	33230300_EFO_0006335
GCST90018972	34226706	EFO_0006335	GCST90018972_EFO_0006335	34226706_EFO_0006335	Systolic blood pressure	485664.0	BBJ|UKB	1.0000002	34594039	172.0	34226706	Systolic blood pressure	UKB	422713.0	EUR	1.0000002	16	34226706_EFO_0006335
GCST90018972	34662886	EFO_0006335	GCST90018972_EFO_0006335	34662886_EFO_0006335	Systolic blood pressure	485664.0	BBJ|UKB	1.0000002	34594039	172.0	34662886	Systolic blood pressure automated reading (4080)	UKB	408148.5555555556	EUR	0.7318127	4	34662886_EFO_0006335
GCST002127	34375979	EFO_0000649	GCST002127_EFO_0000649	34375979_EFO_0000649	Periodontitis (Mean PAL)	4032.0		0.8382206	24024966	14.0	34375979	Chronic periodontitis	UKB	230928.0	EUR	0.88988197	11	34375979_EFO_0000649
GCST002126	34375979	EFO_0000649	GCST002126_EFO_0000649	34375979_EFO_0000649	Periodontitis (CDC/AAP)	3915.0		0.8171286	24024966	15.0	34375979	Chronic periodontitis	UKB	230928.0	EUR	0.88988197	11	34375979_EFO_0000649
GCST002129	34375979	EFO_0000649	GCST002129_EFO_0000649	34375979_EFO_0000649	Periodontitis (DPAL)	2501.0		0.79263043	24024966	9.0	34375979	Chronic periodontitis	UKB	230928.0	EUR	0.88988197	11	34375979_EFO_0000649
GCST002136	34375979	EFO_0000649	GCST002136_EFO_0000649	34375979_EFO_0000649	Periodontitis (PAL4Q3)	2969.0		0.7520739	24024966	5.0	34375979	Chronic periodontitis	UKB	230928.0	EUR	0.88988197	11	34375979_EFO_0000649
GCST008105	34375979	EFO_0009959	GCST008105_EFO_0009959	34375979_EFO_0009959	Diverticular disease	451099.0		1.0000002	30661054	3.0	34375979	Diverticular disease|diverticulitis	UKB	281104.0	EUR	0.9147973	14	34375979_EFO_0009959
GCST008257	34375979	EFO_0009959	GCST008257_EFO_0009959	34375979_EFO_0009959	Diverticular disease	251377.0		1.0000002	28585551	4.0	34375979	Diverticular disease|diverticulitis	UKB	281104.0	EUR	0.9147973	14	34375979_EFO_0009959
GCST006479	34375979	EFO_0009959	GCST006479_EFO_0009959	34375979_EFO_0009959	Diverticular disease	409728.0		1.0000001	30177863	79.0	34375979	Diverticular disease|diverticulitis	UKB	281104.0	EUR	0.9147973	14	34375979_EFO_0009959
GCST90293095	34375979	EFO_0009959	GCST90293095_EFO_0009959	34375979_EFO_0009959	Diverticulosis	19211.0	Columbia|KP|GMC|Harvard|Marshfield|MAYO|MSH|Nugene|Vanderbilt	0.90565443	37196047	3.0	34375979	Diverticular disease|diverticulitis	UKB	281104.0	EUR	0.9147973	14	34375979_EFO_0009959
GCST90446533	34375979	EFO_0003913	GCST90446533_EFO_0003913	34375979_EFO_0003913	Angina	459138.0	UKB	0.73892474	37947095	19.0	34375979	Angina	UKB	281104.0	EUR	0.7389248	11	34375979_EFO_0003913
GCST90269642	36809768	EFO_0022168	GCST90269642_EFO_0022168	36809768_EFO_0022168	Total lipids in small LDL (UKB data field 23545)	88329.0	UKB	0.91503286	36764567	19.0	36809768	Total Lipids in Small LDL	UKB	97943.0	EUR	1.0000002	38	36809768_EFO_0022168
GCST90269600	36809768	EFO_0022153	GCST90269600_EFO_0022153	36809768_EFO_0022153	Total lipids in medium VLDL (UKB data field 23503)	88329.0	UKB	0.925319	36764567	19.0	36809768	Total Lipids in Medium VLDL	UKB	97869.0	EUR	1.0000001	41	36809768_EFO_0022153
GCST006061	34375979	EFO_0000275	GCST006061_EFO_0000275	34375979_EFO_0000275	Atrial fibrillation	588190.0		1.0000001	29892015	77.0	34375979	Atrial fibrillation	UKB	281104.0	EUR	1.0	9	34375979_EFO_0000275
GCST90095475	34375979	EFO_0000275	GCST90095475_EFO_0000275	34375979_EFO_0000275	Atrial fibrillation	10509.0	CHRIS	1.0000001	34827661	5.0	34375979	Atrial fibrillation	UKB	281104.0	EUR	1.0	9	34375979_EFO_0000275
GCST90018796	34375979	EFO_0000275	GCST90018796_EFO_0000275	34375979_EFO_0000275	Atrial fibrillation/atrial flutter	589441.0	BBJ|UKB|FinnGen	0.7785964	34594039	45.0	34375979	Atrial fibrillation	UKB	281104.0	EUR	1.0	9	34375979_EFO_0000275
GCST90018576	34375979	EFO_0000275	GCST90018576_EFO_0000275	34375979_EFO_0000275	Atrial fibrillation/atrial flutter	159690.0	BBJ	0.7785964	34594039	4.0	34375979	Atrial fibrillation	UKB	281104.0	EUR	1.0	9	34375979_EFO_0000275
GCST90011804	36138231	MONDO_0007254	GCST90011804_MONDO_0007254	36138231_MONDO_0007254	Breast cancer	428231.0	UKB|GERA	1.0000001	32887889	31.0	36138231	Breast cancer	UKB	91645.0	EUR	1.0	5	36138231_MONDO_0007254
GCST90011804	34662886	MONDO_0007254	GCST90011804_MONDO_0007254	34662886_MONDO_0007254	Breast cancer	428231.0	UKB|GERA	1.0000001	32887889	31.0	34662886	Icd10 z85.3: personal history of malignant neoplasm of breast	UKB	387891.6785714286	EUR	0.5620917	5	34662886_MONDO_0007254
GCST90018799	34375979	MONDO_0007254	GCST90018799_MONDO_0007254	34375979_MONDO_0007254	Breast cancer	337280.0	BBJ|UKB|FinnGen	1.0000001	34594039	16.0	34375979	Breast cancer	UKB	281104.0	EUR	1.0000001	17	34375979_MONDO_0007254
GCST90018799	36138231	MONDO_0007254	GCST90018799_MONDO_0007254	36138231_MONDO_0007254	Breast cancer	337280.0	BBJ|UKB|FinnGen	1.0000001	34594039	16.0	36138231	Breast cancer	UKB	91645.0	EUR	1.0	5	36138231_MONDO_0007254
GCST90018799	34662886	MONDO_0007254	GCST90018799_MONDO_0007254	34662886_MONDO_0007254	Breast cancer	337280.0	BBJ|UKB|FinnGen	1.0000001	34594039	16.0	34662886	Icd10 z85.3: personal history of malignant neoplasm of breast	UKB	387891.6785714286	EUR	0.5620917	5	34662886_MONDO_0007254
GCST010098	34375979	MONDO_0007254	GCST010098_MONDO_0007254	34375979_MONDO_0007254	Breast cancer	247173.0	BCAC	1.0000001	32424353	13.0	34375979	Breast cancer	UKB	281104.0	EUR	1.0000001	17	34375979_MONDO_0007254
GCST010098	36138231	MONDO_0007254	GCST010098_MONDO_0007254	36138231_MONDO_0007254	Breast cancer	247173.0	BCAC	1.0000001	32424353	13.0	36138231	Breast cancer	UKB	91645.0	EUR	1.0	5	36138231_MONDO_0007254
GCST010098	34662886	MONDO_0007254	GCST010098_MONDO_0007254	34662886_MONDO_0007254	Breast cancer	247173.0	BCAC	1.0000001	32424353	13.0	34662886	Icd10 z85.3: personal history of malignant neoplasm of breast	UKB	387891.6785714286	EUR	0.5620917	5	34662886_MONDO_0007254
GCST90027052	34375979	MONDO_0007254	GCST90027052_MONDO_0007254	34375979_MONDO_0007254	Breast cancer	149186.0	UKB	1.0000001	34290314	25.0	34375979	Breast cancer	UKB	281104.0	EUR	1.0000001	17	34375979_MONDO_0007254
GCST90027052	36138231	MONDO_0007254	GCST90027052_MONDO_0007254	36138231_MONDO_0007254	Breast cancer	149186.0	UKB	1.0000001	34290314	25.0	36138231	Breast cancer	UKB	91645.0	EUR	1.0	5	36138231_MONDO_0007254
GCST90027052	34662886	MONDO_0007254	GCST90027052_MONDO_0007254	34662886_MONDO_0007254	Breast cancer	149186.0	UKB	1.0000001	34290314	25.0	34662886	Icd10 z85.3: personal history of malignant neoplasm of breast	UKB	387891.6785714286	EUR	0.5620917	5	34662886_MONDO_0007254
GCST007236	34375979	MONDO_0007254	GCST007236_MONDO_0007254	34375979_MONDO_0007254	Breast cancer	89677.0		1.0000001	25751625	37.0	34375979	Breast cancer	UKB	281104.0	EUR	1.0000001	17	34375979_MONDO_0007254
GCST007236	36138231	MONDO_0007254	GCST007236_MONDO_0007254	36138231_MONDO_0007254	Breast cancer	89677.0		1.0000001	25751625	37.0	36138231	Breast cancer	UKB	91645.0	EUR	1.0	5	36138231_MONDO_0007254
GCST007236	34662886	MONDO_0007254	GCST007236_MONDO_0007254	34662886_MONDO_0007254	Breast cancer	89677.0		1.0000001	25751625	37.0	34662886	Icd10 z85.3: personal history of malignant neoplasm of breast	UKB	387891.6785714286	EUR	0.5620917	5	34662886_MONDO_0007254
GCST90132305	20549515	EFO_0001645	GCST90132305_EFO_0001645	20549515_EFO_0001645	Coronary artery disease	1077578.0	MVP|UKB|CARDIoGRAMplusC4D|BBJ	1.0000001	35915156	35.0	20549515	Coronary artery disease	WTCCC	4174.0	EUR	1.0000002	4	20549515_EFO_0001645
GCST90132305	24507775	EFO_0001645	GCST90132305_EFO_0001645	24507775_EFO_0001645	Coronary artery disease	1077578.0	MVP|UKB|CARDIoGRAMplusC4D|BBJ	1.0000001	35915156	35.0	24507775	Coronary artery disease	Mixed	2005.0	AFR, EUR	1.0000002	4	24507775_EFO_0001645
GCST90132305	28642624	EFO_0001645	GCST90132305_EFO_0001645	28642624_EFO_0001645	Coronary artery disease	1077578.0	MVP|UKB|CARDIoGRAMplusC4D|BBJ	1.0000001	35915156	35.0	28642624	Coronary artery disease	PDAY	985.0	EUR, AFR	1.0000002	3	28642624_EFO_0001645
GCST005195	19847924	EFO_0001645	GCST005195_EFO_0001645	19847924_EFO_0001645	Coronary artery disease	547261.0		1.0000002	29212778	83.0	19847924	Coronary artery disease	WTCCC	4764.0	EUR	1.0000002	6	19847924_EFO_0001645
GCST005195	20549515	EFO_0001645	GCST005195_EFO_0001645	20549515_EFO_0001645	Coronary artery disease	547261.0		1.0000002	29212778	83.0	20549515	Coronary artery disease	WTCCC	4174.0	EUR	1.0000002	4	20549515_EFO_0001645
GCST005195	24507775	EFO_0001645	GCST005195_EFO_0001645	24507775_EFO_0001645	Coronary artery disease	547261.0		1.0000002	29212778	83.0	24507775	Coronary artery disease	Mixed	2005.0	AFR, EUR	1.0000002	4	24507775_EFO_0001645
GCST005195	28642624	EFO_0001645	GCST005195_EFO_0001645	28642624_EFO_0001645	Coronary artery disease	547261.0		1.0000002	29212778	83.0	28642624	Coronary artery disease	PDAY	985.0	EUR, AFR	1.0000002	3	28642624_EFO_0001645
GCST90446534	19847924	EFO_0001645	GCST90446534_EFO_0001645	19847924_EFO_0001645	Coronary heart disease	459138.0	UKB	0.9241391	37947095	33.0	19847924	Coronary artery disease	WTCCC	4764.0	EUR	1.0000002	6	19847924_EFO_0001645
GCST90446534	20549515	EFO_0001645	GCST90446534_EFO_0001645	20549515_EFO_0001645	Coronary heart disease	459138.0	UKB	0.9241391	37947095	33.0	20549515	Coronary artery disease	WTCCC	4174.0	EUR	1.0000002	4	20549515_EFO_0001645
GCST90446534	24507775	EFO_0001645	GCST90446534_EFO_0001645	24507775_EFO_0001645	Coronary heart disease	459138.0	UKB	0.9241391	37947095	33.0	24507775	Coronary artery disease	Mixed	2005.0	AFR, EUR	1.0000002	4	24507775_EFO_0001645
GCST90446534	28642624	EFO_0001645	GCST90446534_EFO_0001645	28642624_EFO_0001645	Coronary heart disease	459138.0	UKB	0.9241391	37947095	33.0	28642624	Coronary artery disease	PDAY	985.0	EUR, AFR	1.0000002	3	28642624_EFO_0001645
GCST90449059	19847924	EFO_0001645	GCST90449059_EFO_0001645	19847924_EFO_0001645	Coronary artery disease (MTAG)	640258.0	(Multiple cohorts)	0.7308496	39537608	32.0	19847924	Coronary artery disease	WTCCC	4764.0	EUR	1.0000002	6	19847924_EFO_0001645
GCST90449059	20549515	EFO_0001645	GCST90449059_EFO_0001645	20549515_EFO_0001645	Coronary artery disease (MTAG)	640258.0	(Multiple cohorts)	0.7308496	39537608	32.0	20549515	Coronary artery disease	WTCCC	4174.0	EUR	1.0000002	4	20549515_EFO_0001645
GCST90449059	24507775	EFO_0001645	GCST90449059_EFO_0001645	24507775_EFO_0001645	Coronary artery disease (MTAG)	640258.0	(Multiple cohorts)	0.7308496	39537608	32.0	24507775	Coronary artery disease	Mixed	2005.0	AFR, EUR	1.0000002	4	24507775_EFO_0001645
GCST90449059	28642624	EFO_0001645	GCST90449059_EFO_0001645	28642624_EFO_0001645	Coronary artery disease (MTAG)	640258.0	(Multiple cohorts)	0.7308496	39537608	32.0	28642624	Coronary artery disease	PDAY	985.0	EUR, AFR	1.0000002	3	28642624_EFO_0001645
GCST010479	19847924	EFO_0001645	GCST010479_EFO_0001645	19847924_EFO_0001645	Coronary artery disease	392241.0		1.0000002	32469254	38.0	19847924	Coronary artery disease	WTCCC	4764.0	EUR	1.0000002	6	19847924_EFO_0001645
GCST010479	20549515	EFO_0001645	GCST010479_EFO_0001645	20549515_EFO_0001645	Coronary artery disease	392241.0		1.0000002	32469254	38.0	20549515	Coronary artery disease	WTCCC	4174.0	EUR	1.0000002	4	20549515_EFO_0001645
GCST010479	24507775	EFO_0001645	GCST010479_EFO_0001645	24507775_EFO_0001645	Coronary artery disease	392241.0		1.0000002	32469254	38.0	24507775	Coronary artery disease	Mixed	2005.0	AFR, EUR	1.0000002	4	24507775_EFO_0001645
GCST010479	28642624	EFO_0001645	GCST010479_EFO_0001645	28642624_EFO_0001645	Coronary artery disease	392241.0		1.0000002	32469254	38.0	28642624	Coronary artery disease	PDAY	985.0	EUR, AFR	1.0000002	3	28642624_EFO_0001645
GCST90100586	34375979	MONDO_0007915	GCST90100586_MONDO_0007915	34375979_MONDO_0007915	Systemic lupus erythematosus	30604.0	NR	1.0000001	34783190	3.0	34375979	Systemic lupus erythematosus	UKB	174675.0	EUR	1.0000002	5	34375979_MONDO_0007915
GCST90020042	34375979	MONDO_0007915	GCST90020042_MONDO_0007915	34375979_MONDO_0007915	Systemic lupus erythematosus	4049.0		1.0000001	34076728	18.0	34375979	Systemic lupus erythematosus	UKB	174675.0	EUR	1.0000002	5	34375979_MONDO_0007915
GCST90270940	34375979	MONDO_0007915	GCST90270940_MONDO_0007915	34375979_MONDO_0007915	Systemic lupus erythematosus (MTAG)	718496.0	UKB|FinnGen|other	0.78893006	36750564	98.0	34375979	Systemic lupus erythematosus	UKB	174675.0	EUR	1.0000002	5	34375979_MONDO_0007915
GCST011956	34375979	MONDO_0007915	GCST011956_MONDO_0007915	34375979_MONDO_0007915	Systemic lupus erythematosus	208370.0		1.0	33272962	86.0	34375979	Systemic lupus erythematosus	UKB	174675.0	EUR	1.0000002	5	34375979_MONDO_0007915
GCST90018887	37262146	EFO_0003882	GCST90018887_EFO_0003882	37262146_EFO_0003882	Osteoporosis	667227.0	BBJ|UKB|FinnGen	1.0000001	34594039	8.0	37262146	M81_osteoporosis_without_pathological_fracture	UKB	439479.0	EUR	0.74672693	6	37262146_EFO_0003882
GCST000698	34375979	EFO_0003882	GCST000698_EFO_0003882	34375979_EFO_0003882	Osteoporosis-related phenotypes	3569.0		0.8270147	20548944	3.0	34375979	Osteoporosis	UKB	281104.0	EUR	1.0000001	6	34375979_EFO_0003882
GCST000698	37262146	EFO_0003882	GCST000698_EFO_0003882	37262146_EFO_0003882	Osteoporosis-related phenotypes	3569.0		0.8270147	20548944	3.0	37262146	M81_osteoporosis_without_pathological_fracture	UKB	439479.0	EUR	0.74672693	6	37262146_EFO_0003882
GCST003374	34375979	EFO_0003884	GCST003374_EFO_0003884	34375979_EFO_0003884	Chronic kidney disease	117165.0		1.0000001	26831199	6.0	34375979	Chronic renal failure	UKB	250941.0	EUR	0.79628587	33	34375979_EFO_0003884
GCST003140	34375979	EFO_0003884	GCST003140_EFO_0003884	34375979_EFO_0003884	Chronic kidney disease	2005.0		1.0000001	26420894	3.0	34375979	Chronic renal failure	UKB	250941.0	EUR	0.79628587	33	34375979_EFO_0003884
GCST008394	34375979	EFO_0003884	GCST008394_EFO_0003884	34375979_EFO_0003884	Mild to moderate chronic kidney disease	45191.0		0.81096065	31178898	6.0	34375979	Chronic renal failure	UKB	250941.0	EUR	0.79628587	33	34375979_EFO_0003884
GCST006304	34375979	EFO_0000555	GCST006304_EFO_0000555	34375979_EFO_0000555	Irritable bowel syndrome	346075.0		1.0	29626450	4.0	34375979	Irritable bowel syndrome	UKB	200018.0	EUR	1.0000001	33	34375979_EFO_0000555
GCST90277988	34375979	EFO_0000555	GCST90277988_EFO_0000555	34375979_EFO_0000555	Irritable bowel syndrome (MTAG)	887490.0	NR	0.79108834	37085903	22.0	34375979	Irritable bowel syndrome	UKB	200018.0	EUR	1.0000001	33	34375979_EFO_0000555
GCST90025975	37262146	EFO_0010701	GCST90025975_EFO_0010701	37262146_EFO_0010701	Mean reticulocyte volume	436944.0	UKB	1.0000001	34226706	14.0	37262146	Mean_reticulocyte_volume	UKB	402910.0	EUR	0.94981575	68	37262146_EFO_0010701
GCST90025975	34662886	EFO_0010701	GCST90025975_EFO_0010701	34662886_EFO_0010701	Mean reticulocyte volume	436944.0	UKB	1.0000001	34226706	14.0	34662886	Mean reticulocyte volume (30260)	UKB	412489.3089430895	EUR	0.906309	34	34662886_EFO_0010701
GCST90025975	34226706	EFO_0010701	GCST90025975_EFO_0010701	34226706_EFO_0010701	Mean reticulocyte volume	436944.0	UKB	1.0000001	34226706	14.0	34226706	Blood MEAN RETICULOCYTE VOL	UKB	436944.0	EUR	0.82108974	36	34226706_EFO_0010701
GCST90002396	34375979	EFO_0010701	GCST90002396_EFO_0010701	34375979_EFO_0010701	Mean reticulocyte volume	408112.0	UKB	1.0	32888494	341.0	34375979	Mean reticulocyte volume	UKB	256371.0	EUR	1.0000001	13	34375979_EFO_0010701
GCST90002396	37262146	EFO_0010701	GCST90002396_EFO_0010701	37262146_EFO_0010701	Mean reticulocyte volume	408112.0	UKB	1.0	32888494	341.0	37262146	Mean_reticulocyte_volume	UKB	402910.0	EUR	0.94981575	68	37262146_EFO_0010701
GCST90002396	34662886	EFO_0010701	GCST90002396_EFO_0010701	34662886_EFO_0010701	Mean reticulocyte volume	408112.0	UKB	1.0	32888494	341.0	34662886	Mean reticulocyte volume (30260)	UKB	412489.3089430895	EUR	0.906309	34	34662886_EFO_0010701
GCST90002396	34226706	EFO_0010701	GCST90002396_EFO_0010701	34226706_EFO_0010701	Mean reticulocyte volume	408112.0	UKB	1.0	32888494	341.0	34226706	Blood MEAN RETICULOCYTE VOL	UKB	436944.0	EUR	0.82108974	36	34226706_EFO_0010701
GCST90399687	36138231	MONDO_0004979	GCST90399687_MONDO_0004979	36138231_MONDO_0004979	Asthma	1800785.0	BBJ|BioMe|BioVU|CCPM|CKB|DECODE|EB|FinnGen|G&H|GS:SFHS|HUNT|Lifelines|MGBB|MGI|QSKIN|TWB|UCLA|UKB	1.0000001	36777996	52.0	36138231	Asthma	UKB	164470.0	EUR	1.0000002	4	36138231_MONDO_0004979
GCST90139388	34375979	MONDO_0004979	GCST90139388_MONDO_0004979	34375979_MONDO_0004979	Asthma	19628.0	CHOP|other	1.0000002	36089080	5.0	34375979	Asthma	UKB	253803.0	EUR	1.0000001	56	34375979_MONDO_0004979
GCST90139388	36138231	MONDO_0004979	GCST90139388_MONDO_0004979	36138231_MONDO_0004979	Asthma	19628.0	CHOP|other	1.0000002	36089080	5.0	36138231	Asthma	UKB	164470.0	EUR	1.0000002	4	36138231_MONDO_0004979
GCST009798	34375979	MONDO_0004979	GCST009798_MONDO_0004979	34375979_MONDO_0004979	Asthma	771388.0		1.0000001	31959851	42.0	34375979	Asthma	UKB	253803.0	EUR	1.0000001	56	34375979_MONDO_0004979
GCST009798	36138231	MONDO_0004979	GCST009798_MONDO_0004979	36138231_MONDO_0004979	Asthma	771388.0		1.0000001	31959851	42.0	36138231	Asthma	UKB	164470.0	EUR	1.0000002	4	36138231_MONDO_0004979
GCST90018795	34375979	MONDO_0004979	GCST90018795_MONDO_0004979	34375979_MONDO_0004979	Asthma	625448.0	BBJ|UKB|FinnGen	1.0000001	34594039	32.0	34375979	Asthma	UKB	253803.0	EUR	1.0000001	56	34375979_MONDO_0004979
GCST90018795	36138231	MONDO_0004979	GCST90018795_MONDO_0004979	36138231_MONDO_0004979	Asthma	625448.0	BBJ|UKB|FinnGen	1.0000001	34594039	32.0	36138231	Asthma	UKB	164470.0	EUR	1.0000002	4	36138231_MONDO_0004979
GCST90014325	34375979	MONDO_0004979	GCST90014325_MONDO_0004979	34375979_MONDO_0004979	Asthma	408422.0	UKB	1.0000001	34103634	37.0	34375979	Asthma	UKB	253803.0	EUR	1.0000001	56	34375979_MONDO_0004979
GCST90014325	36138231	MONDO_0004979	GCST90014325_MONDO_0004979	36138231_MONDO_0004979	Asthma	408422.0	UKB	1.0000001	34103634	37.0	36138231	Asthma	UKB	164470.0	EUR	1.0000002	4	36138231_MONDO_0004979
GCST009541	34375979	EFO_0003144	GCST009541_EFO_0003144	34375979_EFO_0003144	Heart failure	977323.0		1.0000002	31919418	7.0	34375979	Heart failure	UKB	188551.0	EUR	1.0000002	28	34375979_EFO_0003144
GCST90274223	34375979	EFO_0003144	GCST90274223_EFO_0003144	34375979_EFO_0003144	Heart failure	1279610.0	MVP|other	1.0000002	37429843	23.0	34375979	Heart failure	UKB	188551.0	EUR	1.0000002	28	34375979_EFO_0003144
GCST90399714	34375979	EFO_0003144	GCST90399714_EFO_0003144	34375979_EFO_0003144	Heart failure	1354739.0	BBJ|BioMe|BioVU|CKB|EB|FinnGen|G&H|HUNT|Lifelines|MGBB|MGI|UCLA|UKB	1.0000002	36777996	3.0	34375979	Heart failure	UKB	188551.0	EUR	1.0000002	28	34375979_EFO_0003144
GCST90018806	34375979	EFO_0003144	GCST90018806_EFO_0003144	34375979_EFO_0003144	Chronic heart failure	664886.0	BBJ|UKB|FinnGen	0.888853	34594039	3.0	34375979	Heart failure	UKB	188551.0	EUR	1.0000002	28	34375979_EFO_0003144
GCST009597	34375979	MONDO_0005301	GCST009597_MONDO_0005301	34375979_MONDO_0005301	Multiple sclerosis	41505.0		1.0000001	31604244	129.0	34375979	Multiple sclerosis	UKB	205297.0	EUR	1.0	6	34375979_MONDO_0005301
GCST000425	34375979	MONDO_0005301	GCST000425_MONDO_0005301	34375979_MONDO_0005301	Multiple sclerosis	5031.0		1.0000001	19525955	3.0	34375979	Multiple sclerosis	UKB	205297.0	EUR	1.0	6	34375979_MONDO_0005301
GCST004290	34375979	MONDO_0005301	GCST004290_MONDO_0005301	34375979_MONDO_0005301	Multiple sclerosis	4421.0		1.0000001	28445677	3.0	34375979	Multiple sclerosis	UKB	205297.0	EUR	1.0	6	34375979_MONDO_0005301
GCST000062	34375979	MONDO_0005301	GCST000062_MONDO_0005301	34375979_MONDO_0005301	Multiple sclerosis	3362.0		1.0000001	17660530	4.0	34375979	Multiple sclerosis	UKB	205297.0	EUR	1.0	6	34375979_MONDO_0005301
GCST90399695	26736064	EFO_0000341	GCST90399695_EFO_0000341	26736064_EFO_0000341	Chronic obstructive pulmonary disease	1392366.0	BBJ|BioMe|BioVU|CCPM|CKB|EB|FinnGen|G&H|GS:SFHS|HUNT|Lifelines|MGBB|MGI|TWB|UCLA|UKB	1.0000001	36777996	8.0	26736064	Chronic obstructive pulmonary disease	COPDGene	347.0	EUR	1.0	9	26736064_EFO_0000341
GCST90018807	34375979	EFO_0000341	GCST90018807_EFO_0000341	34375979_EFO_0000341	Chronic obstructive pulmonary disease	635145.0	BBJ|UKB|FinnGen	1.0000004	34594039	6.0	34375979	Chronic obstructive airwadisease|copd	UKB	281104.0	EUR	0.6327898	6	34375979_EFO_0000341
