Trait	Network	DensityRare	DensityCommon	DensityShared	Repeat	similarity
nearestGene_EFO_0004343_GCST008996	pcnet2	0.03587962962962963	0.03541912632821724	0.03747578937885681	3	0.8227407651044357
nearestGene_EFO_0004343_GCST008997	pcnet2	0.0128	0.049586776859504134	0.031462200090538704	3	0.8227407651044357
nearestGene_EFO_0004343_GCST008998	pcnet2	0.045	0.02666666666666667	0.04244897959183674	3	0.8227407651044357
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.2222222222222222	0.2222222222222222	0.2222222222222222	3	0.8227407651044357
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.4444444444444444	0.2857142857142857	3	0.8227407651044357
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.09876543209876543	3	0.8227407651044357
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.0	0.0	0.05555555555555555	3	0.8227407651044357
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.03329369797859691	0.006243496357960458	0.023333333333333334	3	0.8227407651044357
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.08163265306122448	0.08163265306122448	0.09183673469387756	3	0.8227407651044357
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.0	0.09722222222222222	0.04861111111111111	3	0.8227407651044357
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.24489795918367346	0.16666666666666666	0.17751479289940827	3	0.8227407651044357
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.0390625	0.12	0.08284023668639054	3	0.8227407651044357
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.03779289493575208	0.016094674556213016	0.027099609375	3	0.8227407651044357
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.18	0.11570247933884298	0.1360544217687075	3	0.8227407651044357
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.125	0.0	0.20408163265306123	3	0.8227407651044357
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.08	3	0.8227407651044357
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.06349206349206349	0.04081632653061224	0.05442176870748299	3	0.8227407651044357
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.0	0.0	0.027777777777777776	3	0.8227407651044357
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.030612244897959183	0.03550295857988166	0.03017832647462277	3	0.8227407651044357
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.6666666666666666	0.25	0.32653061224489793	3	0.8227407651044357
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	3	0.8227407651044357
nearestGene_EFO_0004741_GCST008062	pcnet2	0.01664932362122789	0.025711662075298437	0.02294921875	3	0.6846291612486531
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.08310249307479224	0.018518518518518517	0.05697589481373265	3	0.6846291612486531
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0005213_GCST009414	pcnet2	0.0625	0.08163265306122448	0.08888888888888889	3	0.6846291612486531
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.0625	3	0.6846291612486531
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	3	0.6846291612486531
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.125	0.125	0.09375	3	0.6846291612486531
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.48	0.2222222222222222	0.40625	3	0.6846291612486531
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.125	0.375	0.40625	3	0.6846291612486531
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0006525_GCST007459	pcnet2	0.03305785123966942	0.030612244897959183	0.0448	3	0.6846291612486531
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.03125	0.05555555555555555	0.02040816326530612	3	0.6846291612486531
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.024691358024691357	0.0	0.01020408163265306	3	0.6846291612486531
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.0	0.05555555555555555	0.011834319526627219	3	0.6846291612486531
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.044444444444444446	0.0	0.03329369797859691	3	0.6846291612486531
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0078125	0.0	0.015625	3	0.6846291612486531
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.02040816326530612	0.0	0.00823045267489712	3	0.6846291612486531
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0000731_GCST009158	pcnet2	0.011834319526627219	0.03305785123966942	0.024305555555555556	3	0.6846291612486531
nearestGene_EFO_0004343_GCST008996	pcnet2	0.030864197530864196	0.03204587620172036	0.035493896671321114	3	0.6846291612486531
nearestGene_EFO_0004343_GCST008997	pcnet2	0.0136	0.04648760330578512	0.03078315980081485	3	0.6846291612486531
nearestGene_EFO_0004343_GCST008998	pcnet2	0.03	0.02666666666666667	0.03918367346938775	3	0.6846291612486531
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.2222222222222222	0.2222222222222222	0.16666666666666666	3	0.6846291612486531
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.4444444444444444	0.20408163265306123	3	0.6846291612486531
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.04938271604938271	3	0.6846291612486531
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.2222222222222222	0.0	0.1111111111111111	3	0.6846291612486531
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.03329369797859691	0.008324661810613945	0.021666666666666667	3	0.6846291612486531
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.04081632653061224	0.08163265306122448	0.10204081632653061	3	0.6846291612486531
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.0	0.06944444444444445	0.04861111111111111	3	0.6846291612486531
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.12244897959183673	0.1111111111111111	0.10650887573964497	3	0.6846291612486531
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.0390625	0.1	0.06804733727810651	3	0.6846291612486531
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.03325774754346183	0.014674556213017751	0.0255126953125	3	0.6846291612486531
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.14	0.11570247933884298	0.11337868480725624	3	0.6846291612486531
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.125	0.0	0.16326530612244897	3	0.6846291612486531
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.049886621315192746	0.031746031746031744	0.04308390022675737	3	0.6846291612486531
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.0	0.0	0.027777777777777776	3	0.6846291612486531
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.030612244897959183	0.047337278106508875	0.03017832647462277	3	0.6846291612486531
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.6666666666666666	0.25	0.40816326530612246	3	0.6846291612486531
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	3	0.6846291612486531
nearestGene_EFO_0004741_GCST008062	pcnet2	0.02081165452653486	0.023875114784205693	0.0234375	3	0.5770494975189845
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.07202216066481995	0.018518518518518517	0.052593133674214754	3	0.5770494975189845
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.08163265306122448	0.08	3	0.5770494975189845
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.0625	3	0.5770494975189845
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	3	0.5770494975189845
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.125	0.125	0.09375	3	0.5770494975189845
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.48	0.2222222222222222	0.40625	3	0.5770494975189845
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.125	0.375	0.40625	3	0.5770494975189845
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0006525_GCST007459	pcnet2	0.03305785123966942	0.030612244897959183	0.0384	3	0.5770494975189845
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.05555555555555555	0.01020408163265306	3	0.5770494975189845
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.024691358024691357	0.0	0.01020408163265306	3	0.5770494975189845
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.0	0.05555555555555555	0.011834319526627219	3	0.5770494975189845
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.06222222222222222	0.0	0.0356718192627824	3	0.5770494975189845
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0078125	0.0	0.01171875	3	0.5770494975189845
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.02040816326530612	0.011834319526627219	0.010973936899862825	3	0.5770494975189845
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.006920415224913495	3	0.5770494975189845
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0000731_GCST009158	pcnet2	0.011834319526627219	0.01652892561983471	0.020833333333333332	3	0.5770494975189845
nearestGene_EFO_0004343_GCST008996	pcnet2	0.02970679012345679	0.02833530106257379	0.03198054141705329	3	0.5770494975189845
nearestGene_EFO_0004343_GCST008997	pcnet2	0.0104	0.042355371900826444	0.02693526482571299	3	0.5770494975189845
nearestGene_EFO_0004343_GCST008998	pcnet2	0.015	0.044444444444444446	0.0326530612244898	3	0.5770494975189845
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.0	0.0	0.05555555555555555	3	0.5770494975189845
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.2222222222222222	0.08163265306122448	3	0.5770494975189845
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.04938271604938271	3	0.5770494975189845
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.2222222222222222	0.0	0.1111111111111111	3	0.5770494975189845
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.023781212841854936	0.012486992715920915	0.020555555555555556	3	0.5770494975189845
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.04081632653061224	0.08163265306122448	0.09183673469387756	3	0.5770494975189845
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.0	0.06944444444444445	0.041666666666666664	3	0.5770494975189845
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.12244897959183673	0.16666666666666666	0.09467455621301775	3	0.5770494975189845
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.03125	0.1	0.0621301775147929	3	0.5770494975189845
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.03124212648022172	0.016568047337278107	0.024658203125	3	0.5770494975189845
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.12	0.09917355371900827	0.08616780045351474	3	0.5770494975189845
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.12244897959183673	3	0.5770494975189845
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.05442176870748299	0.027210884353741496	0.036281179138321996	3	0.5770494975189845
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.0	0.0	0.027777777777777776	3	0.5770494975189845
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.02040816326530612	0.03550295857988166	0.027434842249657063	3	0.5770494975189845
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.6666666666666666	0.25	0.4489795918367347	3	0.5770494975189845
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	3	0.5770494975189845
nearestGene_EFO_0004741_GCST008062	pcnet2	0.018730489073881373	0.018365472910927456	0.02001953125	3	0.4932151196090601
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.04986149584487535	0.012345679012345678	0.03798392987582177	3	0.4932151196090601
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.12244897959183673	0.07111111111111111	3	0.4932151196090601
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.0625	3	0.4932151196090601
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	3	0.4932151196090601
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.03125	3	0.4932151196090601
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.32	0.2222222222222222	0.34375	3	0.4932151196090601
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.125	0.25	0.34375	3	0.4932151196090601
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0006525_GCST007459	pcnet2	0.03305785123966942	0.02040816326530612	0.032	3	0.4932151196090601
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.05333333333333334	0.0	0.0356718192627824	3	0.4932151196090601
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.015625	0.0	0.01171875	3	0.4932151196090601
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.02040816326530612	0.011834319526627219	0.010973936899862825	3	0.4932151196090601
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.006920415224913495	3	0.4932151196090601
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0000731_GCST009158	pcnet2	0.023668639053254437	0.03305785123966942	0.027777777777777776	3	0.4932151196090601
nearestGene_EFO_0004343_GCST008996	pcnet2	0.02662037037037037	0.029684601113172542	0.030088734741678305	3	0.4932151196090601
nearestGene_EFO_0004343_GCST008997	pcnet2	0.0104	0.03512396694214876	0.023766410140334992	3	0.4932151196090601
nearestGene_EFO_0004343_GCST008998	pcnet2	0.015	0.05333333333333334	0.0326530612244898	3	0.4932151196090601
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.0	0.0	0.05555555555555555	3	0.4932151196090601
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.2222222222222222	0.04081632653061224	3	0.4932151196090601
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.024691358024691357	3	0.4932151196090601
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.2222222222222222	0.0	0.05555555555555555	3	0.4932151196090601
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.02140309155766944	0.01040582726326743	0.017777777777777778	3	0.4932151196090601
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.04081632653061224	0.12244897959183673	0.08163265306122448	3	0.4932151196090601
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.0	0.041666666666666664	0.034722222222222224	3	0.4932151196090601
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.08163265306122448	0.16666666666666666	0.08284023668639054	3	0.4932151196090601
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.0390625	0.12	0.06804733727810651	3	0.4932151196090601
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.02922650541698161	0.013727810650887575	0.021484375	3	0.4932151196090601
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.12	0.08264462809917356	0.09070294784580499	3	0.4932151196090601
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.08163265306122448	3	0.4932151196090601
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.05895691609977324	0.022675736961451247	0.02834467120181406	3	0.4932151196090601
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.0	0.0	0.027777777777777776	3	0.4932151196090601
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.02040816326530612	0.023668639053254437	0.02194787379972565	3	0.4932151196090601
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.6666666666666666	0.25	0.4489795918367347	3	0.4932151196090601
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	3	0.4932151196090601
nearestGene_EFO_0004741_GCST008062	pcnet2	0.018730489073881373	0.01652892561983471	0.0205078125	3	0.4279875569783799
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.04986149584487535	0.012345679012345678	0.03360116873630387	3	0.4279875569783799
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.08163265306122448	0.044444444444444446	3	0.4279875569783799
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.0625	3	0.4279875569783799
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	3	0.4279875569783799
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.03125	3	0.4279875569783799
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.32	0.2222222222222222	0.28125	3	0.4279875569783799
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.125	0.25	0.28125	3	0.4279875569783799
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0006525_GCST007459	pcnet2	0.03305785123966942	0.01020408163265306	0.0288	3	0.4279875569783799
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.05555555555555555	0.02040816326530612	3	0.4279875569783799
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.0	0.0	0.02040816326530612	3	0.4279875569783799
nearestGene_EFO_0007117_GCST90100574	pcnet2	0.0	0.05555555555555555	0.023668639053254437	3	0.4279875569783799
nearestGene_EFO_0007117_GCST90092502	pcnet2	0.044444444444444446	0.0	0.03329369797859691	3	0.4279875569783799
nearestGene_EFO_0007117_GCST90092503	pcnet2	0.0234375	0.0	0.01171875	3	0.4279875569783799
nearestGene_EFO_0007117_GCST90092504	pcnet2	0.02040816326530612	0.023668639053254437	0.013717421124828532	3	0.4279875569783799
nearestGene_EFO_0007117_GCST90092505	pcnet2	0.0	0.0	0.006920415224913495	3	0.4279875569783799
nearestGene_EFO_0005423_GCST008789	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0005423_GCST008788	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0000731_GCST009158	pcnet2	0.023668639053254437	0.01652892561983471	0.024305555555555556	3	0.4279875569783799
nearestGene_EFO_0004343_GCST008996	pcnet2	0.02700617283950617	0.029684601113172542	0.02945813251655331	3	0.4279875569783799
nearestGene_EFO_0004343_GCST008997	pcnet2	0.0096	0.027892561983471075	0.02082390221819828	3	0.4279875569783799
nearestGene_EFO_0004343_GCST008998	pcnet2	0.015	0.06222222222222222	0.035918367346938776	3	0.4279875569783799
nearestGene_EFO_0004343_GCST90103754	pcnet2	0.0	0.0	0.011834319526627219	3	0.4279875569783799
nearestGene_EFO_0010225_GCST90060151	pcnet2	0.0	0.0	0.05555555555555555	3	0.4279875569783799
nearestGene_EFO_0010225_GCST90060164	pcnet2	0.0	0.2222222222222222	0.04081632653061224	3	0.4279875569783799
nearestGene_EFO_0010821_GCST90016673	pcnet2	0.0	0.0	0.024691358024691357	3	0.4279875569783799
nearestGene_EFO_0004887_GCST90093316	pcnet2	0.2222222222222222	0.0	0.1111111111111111	3	0.4279875569783799
nearestGene_EFO_0004741_GCST90103632	pcnet2	0.016646848989298454	0.008324661810613945	0.017222222222222222	3	0.4279875569783799
nearestGene_EFO_0004237_GCST90018627	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0000731_GCST90018714	pcnet2	0.04081632653061224	0.12244897959183673	0.08163265306122448	3	0.4279875569783799
nearestGene_EFO_0004741_GCST90018728	pcnet2	0.0	0.05555555555555555	0.03125	3	0.4279875569783799
nearestGene_EFO_0004237_GCST90018847	pcnet2	0.12244897959183673	0.16666666666666666	0.09467455621301775	3	0.4279875569783799
nearestGene_EFO_0000731_GCST90018934	pcnet2	0.03125	0.12	0.0650887573964497	3	0.4279875569783799
nearestGene_EFO_0004741_GCST90018948	pcnet2	0.023179642227261276	0.011834319526627219	0.0198974609375	3	0.4279875569783799
nearestGene_EFO_0021898_GCST90269581	pcnet2	0.12	0.06611570247933884	0.08616780045351474	3	0.4279875569783799
nearestGene_EFO_0010821_GCST90267352	pcnet2	0.0	0.0	0.08163265306122448	3	0.4279875569783799
nearestGene_EFO_0009397_GCST90267931	pcnet2	0.0	0.2222222222222222	0.04081632653061224	3	0.4279875569783799
nearestGene_EFO_0009397_GCST90267932	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0009397_GCST90267909	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0009397_GCST90267910	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0006525_GCST90179151	pcnet2	0.05442176870748299	0.013605442176870748	0.021541950113378686	3	0.4279875569783799
nearestGene_EFO_0004343_GCST90278649	pcnet2	0.0	0.0	0.013888888888888888	3	0.4279875569783799
nearestGene_EFO_0004741_GCST90278623	pcnet2	0.030612244897959183	0.023668639053254437	0.027434842249657063	3	0.4279875569783799
nearestGene_EFO_0600008_GCST90268467	pcnet2	0.6666666666666666	0.25	0.4489795918367347	3	0.4279875569783799
nearestGene_EFO_0007850_GCST90281274	pcnet2	0.0	0.0	0.0	3	0.4279875569783799
nearestGene_EFO_0004741_GCST008062	pcnet2	0.018730489073881373	0.009182736455463728	0.01708984375	3	0.3771288823978005
nearestGene_EFO_0005213_GCST90000654	pcnet2	0.055401662049861494	0.012345679012345678	0.03506208911614317	3	0.3771288823978005
nearestGene_EFO_0010156_GCST010572	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0005213_GCST009414	pcnet2	0.03125	0.08163265306122448	0.044444444444444446	3	0.3771288823978005
nearestGene_EFO_0005213_GCST006366	pcnet2	0.0	0.125	0.0625	3	0.3771288823978005
nearestGene_EFO_0006501_GCST010536	pcnet2	0.0	0.0	0.05555555555555555	3	0.3771288823978005
nearestGene_EFO_0006501_GCST010538	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0006501_GCST010541	pcnet2	0.125	0.0	0.04081632653061224	3	0.3771288823978005
nearestGene_EFO_0006332_GCST90100525	pcnet2	0.0	0.0	0.03125	3	0.3771288823978005
nearestGene_EFO_0005266_GCST90100532	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0005266_GCST90100553	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0008036_GCST90094959	pcnet2	0.16	0.2222222222222222	0.1875	3	0.3771288823978005
nearestGene_EFO_0008036_GCST90094960	pcnet2	0.125	0.25	0.1875	3	0.3771288823978005
nearestGene_EFO_0009863_GCST007710	pcnet2	0.0	0.0	0.0	3	0.3771288823978005
nearestGene_EFO_0006525_GCST007459	pcnet2	0.03305785123966942	0.01020408163265306	0.032	3	0.3771288823978005
nearestGene_EFO_0007117_GCST90100572	pcnet2	0.0	0.05555555555555555	0.02040816326530612	3	0.3771288823978005
nearestGene_EFO_0007117_GCST90100573	pcnet2	0.0	0.0	0.02040816326530612	3	0.3771288823978005
